Acceleration (%),Battery Capacity (kWh),Energy Efficiency (km/kWh),Weight of Vehicle (kg),Range (km)
89.54557511049008,42,4.8386666384527395,2269,203.22399881501505
73.2866926010915,53,5.061879471289331,2304,268.2796119783346
65.88129061328257,82,5.011326512645427,2164,410.928774036925
57.783471761729345,65,5.072338744119576,1813,329.70201836777244
63.35101289977588,87,3.110038059593969,1674,270.57331118467533
67.17402524563033,97,3.0,1539,291.0
33.96708016120704,52,4.510029083829978,1409,234.52151235915886
89.05506186070107,63,3.7934068105086878,1736,238.98462906204733
69.95008475852629,94,3.0,1218,282.0
95.82587109980793,71,3.5490205788007474,1900,251.98046109485307
48.317349177254634,43,4.947849367301543,1262,212.75752279396633
42.41518522122993,94,4.07796711262243,1753,383.3289085865084
,59,,1784,311.563793530961
97.25230698166874,82,3.0,1356,246.0
34.064394403763146,45,3.7540917601665593,2440,168.93412920749518
91.74689081499899,62,4.470066723704433,1985,277.14413686967487
60.77671978677542,98,4.649123255063958,1276,455.6140789962679
52.493502256365495,65,5.3586137901456095,2250,348.30989635946463
39.325218673375865,51,3.0,2312,153.0
67.70313293834282,69,4.153003952944941,2210,286.5572727532009
86.8749444119359,64,3.603190817623981,2188,230.6042123279348
93.47960789217838,86,3.7610831777947693,1518,323.45315329035014
88.47667970025847,65,3.0,2062,195.0
54.620021355117146,62,4.009585866984478,2130,248.59432375303766
34.64343218312319,76,4.258440587742391,1695,323.6414846684217
62.88802138484658,47,3.0,1762,141.0
67.72412684748855,43,4.579527457004474,1321,196.91968065119238
72.34802195939702,67,3.0,1676,201.0
37.133492503462264,43,4.83454643961148,1297,207.88549690329364
88.04182622793579,99,3.0,2499,297.0
80.36644346230824,47,3.00234463265988,2392,141.11019773501437
55.328668056164986,90,5.443576710851595,1879,489.92190397664353
37.036482232509734,99,4.31231257328966,1441,426.9189447556763
55.13554410421592,78,3.450393036740011,2472,269.1306568657209
46.667261407516506,64,3.96874619412806,2060,253.99975642419585
87.57519201486534,59,3.0,1685,177.0
66.44956186706563,91,5.3506896360428495,1371,486.9127568798993
93.43239007338327,93,3.9714214395773197,1376,369.34219388069073
48.811903345573675,94,3.699144579318449,1823,347.7195904559342
64.526168542135,59,5.543721542012558,1649,327.07957097874095
33.58799484390554,46,3.0,1487,138.0
53.82167873251663,85,3.0,2106,255.0
45.14815888709798,97,4.552301085888486,1232,441.5732053311831
73.01845607360363,80,3.0,2397,240.0
68.80799068031376,156,1.755317843099312,1389,273.82958352349266
92.0792824596206,45,3.0,1535,135.0
73.9449919586439,56,4.413427817935223,1926,247.1519578043725
62.2544946384353,46,3.838744731870853,2291,176.58225766605923
58.28907691311597,82,3.0,1696,246.0
55.11616946866938,83,5.185505637518182,1870,430.3969679140091
87.03354075065755,73,3.0,2053,219.0
51.39240366842498,63,3.0,1797,189.0
83.1044449202262,74,3.0,1721,222.0
81.6526200796957,91,3.4082460502120213,1832,310.15039056929396
39.18117611466429,89,5.407575984085786,2489,481.27426258363494
48.00742172698354,40,5.787110405184063,1610,231.48441620736253
83.26660116033047,62,3.348634279630785,1410,207.61532533710866
75.75828543555829,58,3.0,2382,174.0
95.88698789656553,89,3.4128514545399797,2169,303.7437794540582
78.91330304830805,95,4.200853723647593,1715,399.0811037465213
50.09160048602759,88,3.0439580215240163,1688,267.8683058941134
86.93056717016802,180,1.2362432944937622,1898,222.5237930088772
56.550364468220025,79,3.0,1294,237.0
95.10569221455874,98,4.33973758161565,2152,425.2942829983337
96.21989314971017,54,3.0,1393,162.0
41.351397541907126,66,4.8684208715465855,2026,321.31577752207465
78.79367776405144,72,3.0,1441,216.0
42.674211717763505,68,3.0,1902,204.0
43.20671990847516,92,3.0,2100,276.0
85.2263742902141,89,3.9791178512917558,1357,354.14148876496625
68.71727847905498,45,3.404087434316085,2094,153.18393454422383
54.30117148060701,51,3.8682026395820133,1881,197.27833461868266
48.59055172156647,60,3.0,2161,180.0
84.22785428137813,40,3.0,1409,120.0
90.16668292529859,65,3.0,1643,195.0
72.4080232536998,98,3.8104797510142934,2299,373.42701559940076
66.00743177576369,185,1.8799540954433125,1944,347.7915076570128
55.22081823616425,84,3.0,1607,252.0
69.15709365152581,88,3.412314640027726,1788,300.2836883224399
49.46933285173644,78,5.380645107858774,1553,419.69031841298437
76.79741730017336,91,3.924190755871199,2245,357.1013587842791
34.43580830404472,86,4.286330191033127,2426,368.6243964288489
97.44076281696312,76,3.0,1819,228.0
54.252142887048585,91,3.0,2168,273.0
38.27166048069652,56,4.188718112392833,1237,234.56821429399866
58.544787630195415,45,3.0,2110,135.0
73.38614328930794,44,3.0,2412,132.0
85.14856800011052,55,5.102489598787706,1444,280.6369279333238
71.0011845937407,79,3.8000523846010026,1800,300.2041383834792
37.5343593795207,55,3.0,1895,165.0
38.891936917917306,81,4.063019111736754,2281,329.10454805067707
37.486119875337515,82,3.0,2168,246.0
43.67295139071396,41,4.305296279095067,2499,176.51714744289777
50.15018892367803,77,3.0,2050,231.0
85.17617131184595,68,3.0,2021,204.0
99.64361486387399,66,3.0,1972,198.0
69.38625033236963,72,4.142647601750375,1266,298.270627326027
64.31263122967766,90,3.9757471388292265,2479,357.81724249463036
43.33140396423315,66,4.409266786296602,2050,291.0116078955757
,75,,1544,225.0
76.10799991429393,56,4.175994321915436,1438,233.8556820272644
36.13954597575746,61,3.0,1519,183.0
82.81687914660581,76,3.2156296072039874,1281,244.38785014750303
45.86940617258572,80,6.043739297021031,1516,483.4991437616825
84.81509155904531,59,3.74048209354872,1747,220.6884435193745
76.58314092633454,88,5.408418670244547,1867,475.9408429815202
50.46572919025208,69,3.0,1394,207.0
74.43918920474975,46,5.3798991846710065,1608,247.4753624948663
40.04133181483934,60,4.64107728738675,2023,278.464637243205
59.67660723317578,50,3.0,2175,150.0
59.07350918671829,63,4.506933275158644,1723,283.9367963349946
37.98051643126408,161,1.4481882538792614,1564,233.1583088745611
37.305806490209584,83,3.0,2107,249.0
37.48291507725206,76,4.040245443857927,2122,307.05865373320245
78.86711822775713,98,3.0,1209,294.0
46.95098388886703,78,5.185062112252283,1260,404.4348447556781
72.83219959343977,80,4.135991631586979,1428,330.8793305269583
49.60912138712709,72,3.0,1958,216.0
61.05240413794554,96,4.553670028012025,2219,437.1523226891544
86.17298754727565,86,3.185159658325877,1760,273.9237306160254
53.4402377531443,92,5.073998672053156,1603,466.80787782889035
69.55289069140501,78,3.5150002912631475,1924,274.1700227185255
37.014508450027044,81,4.152139915450792,1934,336.32333315151413
34.1610726112949,91,3.0,1988,273.0
82.66027471779536,79,5.033140074543626,2261,397.61806588894643
64.75787704676604,86,3.0,2256,258.0
42.54168620934982,99,6.111010598209099,2077,604.9900492227008
43.77561207936792,67,4.435974809109587,1848,297.21031221034235
33.949487638738546,76,3.0,1229,228.0
49.02170339731664,44,5.623226710171866,2455,247.4219752475621
69.63075547661126,74,5.457874346616651,1882,403.88270164963217
66.79636034212278,49,4.314558609517919,2298,211.41337186637801
41.37112571848525,66,3.0,1962,198.0
96.97106192392071,178,1.9533757474515268,2012,347.70088304637176
33.58131072120394,85,5.963265101199487,2323,506.8775336019564
44.435900899818,85,3.0,1660,255.0
59.235409867069464,79,4.007545308876182,2324,316.5960794012184
36.85101719064017,52,4.135852150496374,1238,215.06431182581147
81.15518580272463,53,4.595147620399455,2451,243.54282388117113
48.06654383490901,92,5.132416133017153,1868,472.1822842375781
61.22459400880048,49,3.0,1749,147.0
,47,,2270,143.15817520050402
59.429068014857044,46,3.883385981022414,1371,178.63575512703105
92.82016654264348,53,3.0,1336,159.0
60.36834809719623,79,4.98189171467308,1478,393.5694454591733
84.29604853836695,59,3.0,1957,177.0
52.96325947130571,64,3.0,2043,192.0
36.34864206134766,64,5.086369009674788,1392,325.52761661918646
46.74486447426005,53,5.507715614773403,2260,291.9089275829904
97.69258024422865,96,3.5767048651330375,2161,343.3636670527716
87.1626770109375,87,3.3170205307075067,1520,288.5807861715531
75.00610351243525,85,3.351880044267957,1966,284.90980376277633
74.03645033436165,62,3.0051120468606447,2304,186.31694690535997
51.16745715692444,41,3.0,2353,123.0
44.58890711017134,57,5.426104589491638,1762,309.28796160102337
72.76332876286831,66,5.192371066246733,1713,342.69649037228436
67.80098159244773,44,5.468514555482188,2107,240.61464044121627
65.45939240383231,55,4.438418801138811,1723,244.1130340626346
47.735429359538145,73,3.0,1256,219.0
77.41028464793955,81,5.132011309071992,1870,415.6929160348314
44.49116871511009,89,3.0,1907,267.0
,99,,2499,359.7735584298058
44.74075555582864,67,3.4970458071724484,1368,234.30206908055405
44.14889371883196,63,5.9758320098634226,1567,376.4774166213956
90.96512690785522,93,3.0,2174,279.0
61.95618555805164,57,3.0,2384,171.0
88.07190516312335,94,3.0,1784,282.0
86.7630517481969,96,3.0,1576,288.0
44.775667827691535,79,3.0,1962,237.0
90.10247812652837,80,3.559607216716288,1660,284.76857733730304
61.733387366827294,42,5.450501182606271,2484,228.92104966946337
84.14671819507217,55,3.799809564260661,2216,208.98952603433636
99.36438213743843,59,4.197232294599461,1350,247.6367053813682
87.20098327085223,87,3.0,1755,261.0
97.20786726129559,81,3.0,1626,243.0
67.84320593450701,55,3.0,1351,165.0
69.8763468485348,96,4.480045548705602,2086,430.0843726757378
92.60795704849619,99,3.0,2448,297.0
33.40973004188375,64,4.406041098434042,1543,281.9866302997787
71.12389555293964,89,3.0,1318,267.0
61.496386002058614,69,3.8326094652415,1489,264.4500531016635
43.245626157113115,55,3.0,1734,165.0
91.24154453037404,46,3.387168176019702,1594,155.80973609690628
34.61994214846565,66,3.0,2014,198.0
50.995392414827066,87,5.4529491907969865,1663,474.4065795993378
60.73647957040388,98,3.0,1714,294.0
71.44264821800986,77,4.339583830927917,1451,334.1479549814496
88.85620619112248,52,3.0,2156,156.0
,86,,1213,304.34560085951404
80.98462389995063,88,3.317438480537218,1327,291.9345862872752
96.02107688261762,70,3.0,2167,210.0
89.52969883041314,99,3.0,2383,297.0
86.08738095417779,95,3.0,1854,285.0
66.83773843089617,64,3.0,1631,192.0
92.43760750874347,70,3.0,1449,210.0
36.08464982497479,84,3.164354509348864,1249,265.80577878530454
46.28842359158495,43,4.29988652606634,1811,184.8951206208526
72.9050169609532,99,4.9496010914365804,1996,490.01050805222144
44.52617945366755,82,3.708289279621705,1933,304.07972092897984
72.65197338520522,66,3.2853805174097968,2054,216.83511414904657
42.21895053881155,79,5.4051090441064105,1319,427.0036144844064
83.2023159561059,92,3.0,2037,276.0
88.04502556007137,62,3.0,1853,186.0
65.57286987362193,72,3.171006494169106,1340,228.31246758017562
98.39101705460877,84,4.582160871536769,1601,384.9015132090886
35.854675770135685,89,4.272282623853701,2253,380.23315352297936
58.99724817583715,40,3.255761021689115,2417,130.2304408675646
62.936249946813525,71,3.866312680732592,1271,274.50820033201404
36.3434242941528,79,4.439747310858805,1789,350.7400375578456
57.18760560756992,48,4.382242108871263,2153,210.3476212258206
90.74090133742837,89,5.059697099049608,1207,450.31304181541515
53.37274151872789,53,3.0,2282,159.0
69.61324416691349,48,3.0,1489,144.0
64.96354532296822,44,4.435584968244047,1828,195.1657386027381
83.6176648898015,92,3.8635265267680383,1837,355.44444046265954
83.40219743584058,77,4.2329874426198435,1636,325.94003308172796
53.53771741167345,90,5.4203434903462115,2085,487.83091413115903
95.85514713282555,59,3.710054177560579,2112,218.89319647607417
49.35485123279113,64,5.838475005434757,2214,373.6624003478245
95.39657970046518,47,4.360484807305777,1675,204.94278594337155
93.76249688962739,47,4.628632488945543,1672,217.54572698044052
50.17864184928994,93,3.7332522033845015,1513,347.1924549147586
81.9214786728497,62,3.0,2466,186.0
40.38526045960447,75,3.0,1780,225.0
40.81607146610591,59,4.711006454867465,2479,277.9493808371804
95.74308902880753,72,3.0,1619,216.0
87.89070942634778,51,3.811443800273638,1806,194.38363381395556
86.00494179755165,91,5.128801017550185,2211,466.7208925970668
98.75313936648311,96,4.398520164868742,1700,422.25793582739925
92.85289042804399,66,4.484529571430597,2141,295.9789517144194
88.17428790091188,69,3.0,1428,207.0
41.078718334126066,71,4.202259833380196,1522,298.3604481699939
85.80819086262946,97,3.0,1329,291.0
69.40686109694342,69,5.366741444114753,2404,370.305159643918
83.56692674048722,49,5.161460909847226,2245,252.91158458251408
80.84140528988813,88,3.832882268747694,1971,337.29363964979706
35.90610412920892,70,3.6644790818981883,1584,256.51353573287315
56.742912703787475,72,5.690489994199264,2426,409.71527958234697
79.50485333850544,41,4.347782861599339,1452,178.2590973255729
83.48739804489705,40,4.853568105217848,2268,194.1427242087139
39.31014874904527,69,4.4907921068141095,1956,309.8646553701736
,52,,1597,239.20911163409883
46.01025752750736,52,4.181504813660059,1732,217.43825031032304
76.76002391339445,87,3.887171998499034,1461,338.18396386941595
76.49831427697352,53,3.862819370985828,1377,204.72942666224887
69.79436758620828,72,3.0,1836,216.0
96.48562153931786,49,3.3156537703332747,1857,162.46703474633046
83.35926180604677,89,4.891753938630233,2321,435.36610053809073
92.02321305679934,95,3.9405406706951727,1472,374.3513637160414
85.2368683679028,44,3.0,1907,132.0
95.74313243990201,60,3.5369991297481578,1649,212.21994778488946
98.4053124147645,76,3.0,1359,228.0
78.55954309372714,98,4.39851851036436,1416,431.0548140157073
98.88276243149325,84,3.0,2369,252.0
56.16319858898089,43,3.0,1203,129.0
52.76779521007949,85,5.189205865627081,2003,441.0824985783019
46.64320127875561,69,3.0,1805,207.0
33.36010293502266,99,6.230454385472068,1211,616.8149841617347
35.672507414420004,46,4.489938500355956,2253,206.53717101637397
48.81822431936671,60,3.0,1974,180.0
87.26790281777981,76,3.0,1210,228.0
74.9432605232756,87,4.765279792319527,2047,414.57934193179887
38.70676758380831,56,3.2853285781211086,1526,183.97840037478207
67.65449026197935,53,3.0,2469,159.0
96.49519987065288,62,3.0,1603,186.0
86.89884955312564,42,4.950533483653365,1528,207.92240631344134
69.68073858782668,67,3.0,1212,201.0
93.83087842309502,94,3.0,1202,282.0
87.04246168499455,51,3.3676097429144773,1924,171.74809688863834
60.34547358673073,48,3.0,1586,144.0
38.406737055557485,97,5.188893905599699,1531,503.32270884317086
51.52811516884912,95,5.236853183173746,1529,497.5010524015059
73.28623775403193,95,3.392149170811595,1882,322.2541712271015
40.25825268525403,150,1.2955170039372563,2441,194.32755059058846
43.4391941268213,97,4.412311682907991,1673,427.99423324207515
89.65221520779251,40,3.0,1308,120.0
51.15631414392355,60,5.798208118864671,2023,347.8924871318803
57.02911204830209,51,3.0,1303,153.0
96.38962727084767,53,3.0,2408,159.0
74.26722260259582,78,3.725064191058948,1353,290.55500690259794
55.4234812490878,82,3.0,2479,246.0
38.34251878238725,89,4.299541109034844,1972,382.6591587041011
62.490752770840984,53,3.0,1494,159.0
37.14531030201777,60,3.2474475002532426,1734,194.84685001519455
50.6254248938927,63,3.0,2314,189.0
40.320265969305936,83,3.0,1497,249.0
70.52491171067153,60,5.217920007976667,1402,313.0752004786
57.06385156470937,69,4.0392965198974675,1542,278.7114598729253
98.75888894941868,65,3.0,2033,195.0
91.25048203577248,66,3.0,2366,198.0
62.87172886222992,63,3.0,2110,189.0
88.79610277920348,68,3.5720929670644024,1266,242.90232176037935
44.89052868075885,76,3.0,1872,228.0
78.2960714244579,99,3.0,2034,297.0
42.35880288729707,64,3.1304915462841354,1240,200.35145896218467
49.248587460743,49,4.8060260664688075,1657,235.49527725697158
58.86922336121746,90,3.0,2149,270.0
75.05732771428242,42,3.0,1357,126.0
70.98794419242641,44,4.294019675530503,1620,188.93686572334212
33.595070465951025,80,3.577864282799781,1814,286.22914262398245
46.540279616072496,64,4.870057696717646,1826,311.68369258992936
49.16774137293734,152,1.181838560871598,2022,179.6394612524829
93.10497723126736,47,3.0,1439,141.0
95.8978808243875,76,3.0,1998,228.0
68.4960697038519,64,3.0,1712,192.0
83.52462963357138,73,3.0,2097,219.0
